rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,axes,buttons
1538693509056757351,,5829,,1538693508,964809946,'',"[1.0, -0.06932109594345093, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693509066243740,,5830,,1538693508,968595927,'',"[1.0, -0.07881574332714081, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693509071897694,,5831,,1538693508,973570084,'',"[1.0, -0.09780503809452057, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693509071944394,,5832,,1538693508,974808315,'',"[1.0, -0.10729968547821045, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693509075084560,,5833,,1538693508,982340994,'',"[1.0, -0.11679433286190033, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693509085468795,,5834,,1538693508,996138111,'',"[1.0, -0.1262889802455902, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693509089874258,,5835,,1538693508,999823959,'',"[1.0, -0.14527827501296997, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693509093030827,,5836,,1538693509,3602257,'',"[1.0, -0.15477292239665985, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693509095774344,,5837,,1538693509,4831313,'',"[1.0, -0.1737961322069168, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693509126279622,,5838,,1538693509,12311559,'',"[1.0, -0.1832907795906067, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693509138581528,,5839,,1538693509,49795965,'',"[1.0, -0.2307640165090561, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693509188358061,,5840,,1538693509,49795965,'',"[1.0, -0.2307640165090561, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693509240646527,,5841,,1538693509,49795965,'',"[1.0, -0.2307640165090561, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693509289596862,,5842,,1538693509,49795965,'',"[1.0, -0.2307640165090561, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693509342997352,,5843,,1538693509,49795965,'',"[1.0, -0.2307640165090561, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693509390865180,,5844,,1538693509,49795965,'',"[1.0, -0.2307640165090561, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693509439278484,,5845,,1538693509,49795965,'',"[1.0, -0.2307640165090561, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693509489318305,,5846,,1538693509,49795965,'',"[1.0, -0.2307640165090561, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693509539859208,,5847,,1538693509,49795965,'',"[1.0, -0.2307640165090561, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693509589616810,,5848,,1538693509,49795965,'',"[1.0, -0.2307640165090561, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693509641185146,,5849,,1538693509,49795965,'',"[1.0, -0.2307640165090561, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693509691959380,,5850,,1538693509,49795965,'',"[1.0, -0.2307640165090561, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693509742526115,,5851,,1538693509,49795965,'',"[1.0, -0.2307640165090561, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693509791039626,,5852,,1538693509,49795965,'',"[1.0, -0.2307640165090561, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693509844640089,,5853,,1538693509,49795965,'',"[1.0, -0.2307640165090561, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693509894950581,,5854,,1538693509,49795965,'',"[1.0, -0.2307640165090561, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693509945327720,,5855,,1538693509,49795965,'',"[1.0, -0.2307640165090561, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693509990670293,,5856,,1538693509,49795965,'',"[1.0, -0.2307640165090561, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693510041094510,,5857,,1538693509,49795965,'',"[1.0, -0.2307640165090561, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693510092556218,,5858,,1538693509,49795965,'',"[1.0, -0.2307640165090561, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693510151005307,,5859,,1538693509,49795965,'',"[1.0, -0.2307640165090561, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693510193319298,,5860,,1538693509,49795965,'',"[1.0, -0.2307640165090561, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693510240485680,,5861,,1538693509,49795965,'',"[1.0, -0.2307640165090561, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693510292818731,,5862,,1538693509,49795965,'',"[1.0, -0.2307640165090561, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693510356219471,,5863,,1538693509,49795965,'',"[1.0, -0.2307640165090561, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693510390572946,,5864,,1538693509,49795965,'',"[1.0, -0.2307640165090561, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693510440735688,,5865,,1538693509,49795965,'',"[1.0, -0.2307640165090561, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693510490924838,,5866,,1538693509,49795965,'',"[1.0, -0.2307640165090561, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693510560668067,,5867,,1538693509,49795965,'',"[1.0, -0.2307640165090561, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693510590912925,,5868,,1538693509,49795965,'',"[1.0, -0.2307640165090561, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693510641035727,,5869,,1538693509,49795965,'',"[1.0, -0.2307640165090561, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693510690663889,,5870,,1538693509,49795965,'',"[1.0, -0.2307640165090561, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693510777482730,,5871,,1538693509,49795965,'',"[1.0, -0.2307640165090561, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693510791850815,,5872,,1538693509,49795965,'',"[1.0, -0.2307640165090561, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693510843792497,,5873,,1538693509,49795965,'',"[1.0, -0.2307640165090561, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693510892128889,,5874,,1538693509,49795965,'',"[1.0, -0.2307640165090561, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693510942527665,,5875,,1538693509,49795965,'',"[1.0, -0.2307640165090561, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693510995821787,,5876,,1538693509,49795965,'',"[1.0, -0.2307640165090561, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511049564134,,5877,,1538693509,49795965,'',"[1.0, -0.2307640165090561, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511091970585,,5878,,1538693509,49795965,'',"[1.0, -0.2307640165090561, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511143048499,,5879,,1538693509,49795965,'',"[1.0, -0.2307640165090561, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511192000318,,5880,,1538693509,49795965,'',"[1.0, -0.2307640165090561, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511242939474,,5881,,1538693509,49795965,'',"[1.0, -0.2307640165090561, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511291946184,,5882,,1538693509,49795965,'',"[1.0, -0.2307640165090561, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511342944715,,5883,,1538693509,49795965,'',"[1.0, -0.2307640165090561, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511392978081,,5884,,1538693509,49795965,'',"[1.0, -0.2307640165090561, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511414825606,,5885,,1538693511,326066607,'',"[1.0, -0.2212693691253662, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511424316055,,5886,,1538693511,332389424,'',"[1.0, -0.2307640165090561, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511426974239,,5887,,1538693511,334782563,'',"[1.0, -0.2212693691253662, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511474583385,,5888,,1538693511,334782563,'',"[1.0, -0.2212693691253662, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511523807434,,5889,,1538693511,334782563,'',"[1.0, -0.2212693691253662, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511584306177,,5890,,1538693511,469804455,'',"[1.0, -0.21177472174167633, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511609416955,,5891,,1538693511,469804455,'',"[1.0, -0.21177472174167633, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511633658545,,5892,,1538693511,543552701,'',"[1.0, -0.20228007435798645, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511638745847,,5893,,1538693511,544762961,'',"[1.0, -0.19278542697429657, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511638808054,,5894,,1538693511,546056082,'',"[1.0, -0.1832907795906067, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511638825621,,5895,,1538693511,547267778,'',"[1.0, -0.1737961322069168, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511646964584,,5896,,1538693511,557266896,'',"[1.0, -0.15477292239665985, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511650014060,,5897,,1538693511,559817037,'',"[1.0, -0.14527827501296997, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511659148025,,5898,,1538693511,569789336,'',"[1.0, -0.11679433286190033, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511667139283,,5899,,1538693511,576133414,'',"[1.0, -0.08831039071083069, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511669100979,,5900,,1538693511,577348206,'',"[0.981044590473175, -0.059826452285051346, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511669210307,,5901,,1538693511,578517757,'',"[0.9620553255081177, -0.040837157517671585, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511669243100,,5902,,1538693511,579761008,'',"[0.9145820736885071, -0.040837157517671585, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511677377783,,5903,,1538693511,584790313,'',"[0.8766034841537476, -0.040837157517671585, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511681717174,,5904,,1538693511,586018522,'',"[0.7056320309638977, -0.031342510133981705, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511681756597,,5905,,1538693511,587279326,'',"[0.6391695141792297, -0.031342510133981705, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511681784002,,5906,,1538693511,588603809,'',"[0.5916962623596191, -0.031342510133981705, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511681838181,,5907,,1538693511,589758952,'',"[0.5631784200668335, -0.021813953295350075, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511687679383,,5908,,1538693511,593510642,'',"[0.5062105059623718, -0.01231930498033762, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511690560931,,5909,,1538693511,597304693,'',"[0.34476760029792786, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511690621605,,5910,,1538693511,598486903,'',"[0.16430148482322693, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511690636776,,5911,,1538693511,599800600,'',"[0.10733360052108765, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511697836891,,5912,,1538693511,606047080,'',"[0.031376417726278305, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511699801152,,5913,,1538693511,607264949,'',"[-0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511707447354,,5914,,1538693511,618506110,'',"[-0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511717587817,,5915,,1538693511,626133886,'',"[-0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511720462364,,5916,,1538693511,627348011,'',"[-0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511720511015,,5917,,1538693511,628545247,'',"[-0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511720542680,,5918,,1538693511,629753270,'',"[-0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511726134611,,5919,,1538693511,636063544,'',"[-0.01231930498033762, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511728434042,,5920,,1538693511,637275998,'',"[-0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511728468072,,5921,,1538693511,638528539,'',"[-0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511734737258,,5922,,1538693511,644844929,'',"[-0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511737551607,,5923,,1538693511,646043215,'',"[-0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511737650276,,5924,,1538693511,647263558,'',"[-0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511790270276,,5925,,1538693511,647263558,'',"[-0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511846497840,,5926,,1538693511,647263558,'',"[-0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511890324263,,5927,,1538693511,647263558,'',"[-0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511939766619,,5928,,1538693511,647263558,'',"[-0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693511996332830,,5929,,1538693511,647263558,'',"[-0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693512037401857,,5930,,1538693511,647263558,'',"[-0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693512087303301,,5931,,1538693511,647263558,'',"[-0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693512140344349,,5932,,1538693511,647263558,'',"[-0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693512199370540,,5933,,1538693511,647263558,'',"[-0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693512239640034,,5934,,1538693511,647263558,'',"[-0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693512289088389,,5935,,1538693511,647263558,'',"[-0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693512338425923,,5936,,1538693511,647263558,'',"[-0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693512403756532,,5937,,1538693511,647263558,'',"[-0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693512437970838,,5938,,1538693511,647263558,'',"[-0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693512487645018,,5939,,1538693511,647263558,'',"[-0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693512537833667,,5940,,1538693511,647263558,'',"[-0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693512609086942,,5941,,1538693511,647263558,'',"[-0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693512638509601,,5942,,1538693511,647263558,'',"[-0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693512688511041,,5943,,1538693511,647263558,'',"[-0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693512741548842,,5944,,1538693511,647263558,'',"[-0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693512812716218,,5945,,1538693511,647263558,'',"[-0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693512838172203,,5946,,1538693511,647263558,'',"[-0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693512891471819,,5947,,1538693511,647263558,'',"[-0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693512937978017,,5948,,1538693511,647263558,'',"[-0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693513018660481,,5949,,1538693511,647263558,'',"[-0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693513039014846,,5950,,1538693511,647263558,'',"[-0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693513088554657,,5951,,1538693511,647263558,'',"[-0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693513139982265,,5952,,1538693511,647263558,'',"[-0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693513189970959,,5953,,1538693511,647263558,'',"[-0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693513239723901,,5954,,1538693511,647263558,'',"[-0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693513291021937,,5955,,1538693511,647263558,'',"[-0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693513341465058,,5956,,1538693511,647263558,'',"[-0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693513391657921,,5957,,1538693511,647263558,'',"[-0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538693513442094151,,5958,,1538693511,647263558,'',"[-0.0, -0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
